reaction formula	model.dG0	dG0_prime	dGm_prime	dG0_std
dhor__S_c + q8_c --> orot_c + q8h2_c	nan	nan	nan	0.0
dhor__S_c + mqn8_c --> mql8_c + orot_c	nan	nan	nan	0.0
dhor__S_c + h2o_c <=> cbasp_c + h_c	38.7265736771	-1.20432461268	-1.20432461268	3.34964973447
cechddd_c + nad_c --> dhpppn_c + h_c + nadh_c	15.8571528903	-24.087691281	-24.087691281	11.4675154382
25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c	nan	nan	nan	0.0
4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c	-5.08094032635	-45.9636882885	-45.9636882885	6.99260594734
dhptd_c --> h2o_c + hmfurn_c	nan	nan	nan	0.0
ahdt_c <=> dhmptp_c	nan	nan	nan	0.0
2dda7p_c --> 3dhq_c + pi_c	-132.783659828	-133.430268169	-150.545105704	9.83922603889
3dhq_c --> 3dhsk_c + h2o_c	-5.29095122973	-5.29085732403	-5.29085732403	4.10246633325
dimp_e <=> dimp_p	0.0	0.0	0.0	0.0
din_p + h_p --> din_c + h_c	0.0	0.0	0.0	0.0
din_e <=> din_p	0.0	0.0	0.0	0.0
25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c	nan	nan	nan	0.0
25dkglcn_c + h_c + nadh_c --> 5dglcn_c + nad_c	-68.0742640915	-28.1412781664	-28.1412781664	2.30071312882
25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c	-71.4943659262	-31.5613374974	-31.5613374974	2.27360529166
dkmpp_c + h2o_c + o2_c --> 2kmb_c + for_c + 2.0 h_c + pi_c	nan	nan	nan	0.0
dkmpp_c + 3.0 h2o_c + 2.0 nad_c --> 2kmb_c + for_c + 4.0 h_c + 2.0 nadh_c + pi_c	nan	nan	nan	0.0
dmpp_c + ipdp_c --> grdp_c + ppi_c	-28.3324797442	-69.0640324155	-69.0640324155	5.40682813303
h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c	-108.77443245	-68.839900923	-68.839900923	3.6196905606
2omhmbl_c + amet_c --> ahcys_c + h_c + q8h2_c	nan	nan	nan	0.0
dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c	nan	nan	nan	0.0
dmso_p + mql8_c --> dms_p + h2o_p + mqn8_c	nan	nan	nan	0.0
2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c	nan	nan	nan	0.0
2dmmql8_c + dmso_p --> 2dmmq8_c + dms_p + h2o_p	nan	nan	nan	0.0
dmso_e <=> dmso_p	0.0	0.0	0.0	0.0
dms_e <=> dms_p	0.0	0.0	0.0	0.0
4hba_c -->	241.185570429	-78.2832062472	-61.1683687125	4.9555094631
5drib_c -->	nan	nan	nan	0.0
aacald_c -->	156.687275915	-82.5636766042	-65.4488390695	2.65518058996
hmfurn_c -->	nan	nan	nan	0.0
oxam_c -->	524.833118784	444.96395352	462.078791054	4.24354930577
dhpmp_c + h2o_c --> dhnpt_c + pi_c	-14.3985890657	-15.1316067534	-32.2464442881	3.97631730407
ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c	42.4309648891	-39.0816842111	-56.1965217458	4.94305945033
23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c	-63.0200704588	-23.0887415955	-23.0887415955	1.91101716702
dopa_e <=> dopa_p	0.0	0.0	0.0	0.0
atp_c + dpcoa_c --> adp_c + coa_c + h_c	47.4734477376	7.75000320214	7.75000320214	5.80176352765
2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c	-65.3987367583	-25.4659811978	-25.4659811978	5.80176352765
2dr5p_c --> acald_c + g3p_c	20.2723725716	20.1080412372	2.99320370246	2.98243649259
dsbard_p + q8_c --> dsbaox_p + q8h2_c	nan	nan	nan	0.0
dsbard_p + mqn8_c --> dsbaox_p + mql8_c	nan	nan	nan	0.0
dsbcox_p + 2.0 gthrd_p --> dsbcrd_p + gthox_p	nan	nan	nan	0.0
dsbdox_c + trdrd_c --> dsbdrd_c + trdox_c	nan	nan	nan	0.0
dsbgox_p + 2.0 gthrd_p --> dsbgrd_p + gthox_p	nan	nan	nan	0.0
nadp_c + ser__D_c <=> 2amsa_c + h_c + nadph_c	70.0867327488	28.9243785259	28.9243785259	4.97316602004
h_p + ser__D_p --> h_c + ser__D_c	0.0	0.0	0.0	0.0
ser__D_e <=> ser__D_p	0.0	0.0	0.0	0.0
atp_c + dtmp_c <=> adp_c + dtdp_c	-44.6970038818	-5.24952588609	-5.24952588609	5.80176352765
dtmp_e <=> dtmp_p	0.0	0.0	0.0	0.0
dump_e <=> dump_p	0.0	0.0	0.0	0.0
atp_c + duri_c --> adp_c + dump_c + h_c	27.0764293286	-13.0531993652	-13.0531993652	2.39763647214
duri_c + pi_c <=> 2dr1p_c + ura_c	0.957641664549	2.53646399136	2.53646399136	5.28717400541
duri_p + h_p --> duri_c + h_c	0.0	0.0	0.0	0.0
duri_e <=> duri_p	0.0	0.0	0.0	0.0
dutp_c + h2o_c --> dump_c + h_c + ppi_c	42.4309648891	-38.5514820644	-55.6663195991	4.94305945033
dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c	-68.0225572459	-28.1018033091	-28.1018033091	2.39038430093
g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c	-70.1325642214	-30.2999632112	-30.2999632112	6.70436831173
atp_c + dxyl_c --> adp_c + dxyl5p_c + h_c	27.0764293286	-13.538559844	-13.538559844	2.39763647214
h_p + lac__D_p <=> h_c + lac__D_c	0.0	0.0	0.0	0.0
lac__D_e <=> lac__D_p	0.0	0.0	0.0	0.0
e4p_c + h2o_c + nad_c <=> 4per_c + 2.0 h_c + nadh_c	44.4063443856	-35.6317408683	-35.6317408683	4.36423681429
h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + tddec2eACP_c --> ddcaACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c	nan	nan	nan	0.0
h_c + nadph_c + t3c7mrseACP_c --> nadp_c + tdeACP_c	nan	nan	nan	0.0
h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c	nan	nan	nan	0.0
h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c	nan	nan	nan	0.0
h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c	nan	nan	nan	0.0
h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c	nan	nan	nan	0.0
h_c + nadh_c + t3c11vaceACP_c --> nad_c + octeACP_c	nan	nan	nan	0.0
h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c	nan	nan	nan	0.0
but2eACP_c + h_c + nadh_c --> butACP_c + nad_c	nan	nan	nan	0.0
but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c	nan	nan	nan	0.0
h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c	nan	nan	nan	0.0
eca4colipa_p --> eca4colipa_e	nan	nan	nan	0.0
colipa_p + eca4und_p --> eca4colipa_p + h_p + udcpdp_p	nan	nan	nan	0.0
2.0 unagamuf_p --> eca2und_p + h_p + udcpdp_p	nan	nan	nan	0.0
eca2und_p + unagamuf_p --> eca3und_p + h_p + udcpdp_p	nan	nan	nan	0.0
eca3und_p + unagamuf_p --> eca4und_p + h_p + udcpdp_p	nan	nan	nan	0.0
unagamuf_c --> unagamuf_p	0.0	0.0	0.0	0.0
3hbcoa_c <=> b2coa_c + h2o_c	3.80231301866	3.49886869801	3.49886869801	3.34964973447
3hhcoa_c <=> h2o_c + hx2coa_c	1.03013996125	0.975818884009	0.975818884009	5.80176352765
3hocoa_c <=> h2o_c + oc2coa_c	0.716129242313	0.416849959621	0.416849959621	2.90687401336
3hdcoa_c <=> dc2coa_c + h2o_c	0.716129242313	0.416849959621	0.416849959621	2.90687401336
3hddcoa_c <=> dd2coa_c + h2o_c	0.716129242313	0.416849959621	0.416849959621	2.90687401336
3htdcoa_c <=> h2o_c + td2coa_c	0.716129242313	0.416849959621	0.416849959621	2.90687401336
3hhdcoa_c <=> h2o_c + hdd2coa_c	0.716129242313	0.416849959621	0.416849959621	2.90687401336
3hodcoa_c <=> h2o_c + od2coa_c	0.716129242313	0.416849959621	0.416849959621	2.90687401336
2ddg6p_c --> g3p_c + pyr_c	13.0894746597	13.3741054654	-3.74073206931	4.10246633325
6pgc_c --> 2ddg6p_c + h2o_c	-43.0610097923	-43.077527381	-43.077527381	5.10740676772
ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c	nan	nan	nan	0.0
kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c	nan	nan	nan	0.0
hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c	nan	nan	nan	0.0
kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c	nan	nan	nan	0.0
enlipa_p --> enlipa_e	nan	nan	nan	0.0
2pg_c <=> h2o_c + pep_c	-4.08630818429	-4.0969159911	-4.0969159911	0.603411255285
3.0 23dhba_c + 3.0 seramp_c --> 6.0 amp_c + enter_c + 9.0 h_c	-6672.02894561	-7032.20805117	-7049.32288871	1175978.39137
enter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + 3.0 h_c	nan	nan	nan	0.0
feenter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + fe3_c + 3.0 h_c	nan	nan	nan	0.0
etha_c --> acald_c + nh4_c	nan	nan	nan	0.0
etha_p + h_p --> etha_c + h_c	0.0	0.0	0.0	0.0
etha_e <=> etha_p	0.0	0.0	0.0	0.0
atp_c + ethso3_p + h2o_c --> adp_c + ethso3_c + h_c + pi_c	nan	nan	nan	0.0
ethso3_e <=> ethso3_p	nan	nan	nan	0.0
etoh_p + h_p <=> etoh_c + h_c	0.0	0.0	0.0	0.0
etoh_e <=> etoh_p	0.0	0.0	0.0	0.0
12ppd__R_e -->	332.181784241	12.7048169265	29.8196544613	1.89831255141
12ppd__S_e -->	332.181784241	12.7048169265	29.8196544613	1.89831255141
14glucan_e -->	nan	nan	nan	0.0
15dap_e -->	35.6121298349	-603.338686647	-586.223849112	5.79098997195
23camp_e -->	801.332511703	362.075776531	379.190614066	6.9828198071
23ccmp_e -->	1124.88059252	685.754783925	702.869621459	9.89258333773
23cgmp_e -->	1025.50002177	586.496634712	603.611472246	195996.398609
23cump_e -->	1342.76742487	944.115830337	961.230667872	10.2118247659
23dappa_e -->	348.376885336	29.71891207	46.8337496047	6.06787166813
26dap__M_e -->	686.381200178	127.311171214	144.426008749	5.60874148726
2ddglcn_e -->	922.259857513	562.84847209	579.963309625	6.59055821512
34dhpac_e -->	397.297042312	77.8333450642	94.9481825989	7.5233516106
3amp_e -->	1031.6008032	552.598649819	569.713487354	5.02195692344
3cmp_e -->	1355.14888402	876.33538916	893.450226695	7.91183231705
3gmp_e -->	1255.76831327	777.099420242	794.214257777	195996.398568
3hcinnm_e -->	324.561822108	45.0311885712	62.1460261059	5.80405852902
3hpppn_e -->	404.784148712	45.3849430216	62.4997805563	5.16629032584
3ump_e -->	1573.03571637	1134.48121763	1151.59605516	8.03815690298
4abut_e -->	372.213658338	12.8119386396	29.9267761743	3.1879795432
4hoxpacd_e -->	194.144647399	-125.324497335	-108.2096598	5.32574987413
5dglcn_e -->	1085.95358375	726.544024945	743.658862479	2.6408631561
LalaDgluMdapDala_e -->	nan	nan	nan	0.0
LalaDgluMdap_e -->	nan	nan	nan	0.0
ac_e -->	367.9018525	248.106565742	265.221403277	1.94662278251
acac_e -->	487.86349662	288.192985085	305.307822619	3.92380093662
acald_e -->	140.323612939	-19.4148707182	-2.30003318347	2.43128964936
acgal1p_e -->	1722.4019504	1163.80321141	1180.91804894	4.77015384527
acgal_e -->	888.627919987	289.7382591	306.853096635	3.92558771667
acgam1p_e -->	1725.01719826	1166.41845926	1183.5332968	5.58642988218
acgam_e -->	889.149751588	290.260090701	307.374928236	5.09066614467
acmana_e -->	885.426518981	286.536858095	303.651695629	4.50608534369
acmum_e -->	1149.56604958	430.875509864	447.990347398	5.07303425266
acnam_e -->	1360.17237665	641.465227521	658.580065055	4.69967036829
acolipa_e -->	nan	nan	nan	0.0
acser_e -->	669.050143951	309.700039604	326.814877139	6.38311213128
ade_e -->	-308.265666136	-507.84408531	-490.729247775	3.1972385731
adn_e -->	191.571416454	-327.554551979	-310.439714444	2.85498466257
adocbl_e -->	nan	nan	nan	0.0
ag_e -->	nan	nan	nan	0.0
agm_e -->	-51.0474016457	-689.997227837	-672.882390302	10.6369021938
akg_e -->	790.838597948	631.101950384	648.216787919	2.5873021358
ala_B_e -->	373.432437359	93.8942796667	111.009117201	10.2549182838
ala__D_e -->	366.687268318	87.1531854342	104.268022969	3.03011632827
ala__L_e -->	366.648198818	87.1141159346	104.228953469	2.30568659588
alaala_e -->	492.572739774	13.3697358617	30.4845733964	5.168651603
all__D_e -->	918.858575708	439.643248908	456.758086443	3.41049248998
alltn_e -->	391.944517874	153.532160575	170.646998109	12.1437024379
amp_e -->	1032.83308423	554.044352689	571.159190224	2.36892766566
anhgm_e -->	nan	nan	nan	0.0
arab__L_e -->	761.883264656	362.537176858	379.652014393	2.84114238335
arbtn_e -->	nan	nan	nan	0.0
arbtn_fe3_e -->	1625.83642023	308.239991129	325.354828664	391992.797662
arg__L_e -->	281.216916084	-317.783610563	-300.668773028	9.32600115761
ascb__L_e -->	nan	nan	nan	0.0
asn__L_e -->	526.039509809	206.570393441	223.685230975	5.80176352765
aso3_e -->	nan	nan	nan	0.0
asp__L_e -->	697.246911857	457.676897933	474.791735468	2.54445521363
but_e -->	352.590113636	73.067824733	90.1826622677	5.80176352765
butso3_e -->	nan	nan	nan	0.0
ca2_e <=>	nan	nan	nan	0.0
cbi_e -->	nan	nan	nan	0.0
cbl1_e <=>	nan	nan	nan	0.0
cd2_e -->	nan	nan	nan	0.0
cgly_e -->	485.904114261	86.5810603767	103.695897911	6.88769147394
chol_e -->	111.533704482	-447.550988053	-430.436150519	138590.382719
cit_e -->	1163.2128539	963.60011134	980.714948875	2.30786914956
cl_e <=>	nan	nan	nan	0.0
cmp_e -->	1360.91079324	882.337069565	899.451907099	8.43675698405
co2_e <=>	385.999997709	385.999997709	403.114835244	5.80176352765
cobalt2_e <=>	nan	nan	nan	0.0
colipa_e -->	nan	nan	nan	0.0
cpgn_e -->	nan	nan	nan	0.0
cpgn_un_e -->	nan	nan	nan	0.0
crn_e -->	438.808921801	-160.206467503	-143.091629968	138590.382729
csn_e -->	14.6562251994	-184.922306566	-167.807469031	7.15928718916
cu2_e <=>	nan	nan	nan	0.0
cu_e -->	nan	nan	nan	0.0
cyan_e -->	nan	nan	nan	0.0
cynt_e -->	97.3904444934	97.3904444934	114.505282028	5.80176352765
cys__D_e -->	348.329840005	68.809547426	85.9243849607	6.18690449792
cys__L_e -->	338.867971014	59.3476784349	76.4625159696	5.80176352765
cytd_e -->	520.81393846	1.82596558045	18.9408031152	7.55817614616
dad_2_e -->	29.967758612	-489.157659755	-472.04282222	5.73979613852
damp_e -->	868.626769123	389.84723044	406.962067975	5.31265118398
dca_e -->	301.740333958	-456.995479367	-439.880641832	5.86059006371
dcmp_e -->	1190.66806854	712.152484874	729.267322409	8.79377144232
dcyt_e -->	351.109575079	-167.838105026	-150.723267492	8.08532581469
ddca_e -->	287.81066178	-630.663635202	-613.548797667	7.29716364508
dgmp_e -->	1092.87363617	614.4356597	631.550497235	195996.398597
dgsn_e -->	251.72900433	-267.124812135	-250.009974601	195996.398579
dha_e -->	452.103276787	212.495552103	229.610389638	4.16959901444
dimp_e -->	1086.67680708	647.810237566	664.9250751	5.45654486153
din_e -->	246.548160866	-232.667238342	-215.552400807	5.40335730761
dms_e -->	-6.39415188667	-246.001877373	-228.887039838	11.0151048566
dmso_e -->	-37.2696899196	-276.877415406	-259.762577871	11.0151048566
dopa_e -->	297.116404499	-182.085763498	-164.970925964	7.34521748098
dtmp_e -->	1408.15085575	889.839505325	906.954342859	8.85700928594
dump_e -->	1410.2248879	971.730014063	988.844851598	8.21898835752
duri_e -->	568.99640743	90.3714991172	107.486336652	8.14485865137
eca4colipa_e -->	nan	nan	nan	0.0
enlipa_e -->	nan	nan	nan	0.0
enter_e -->	1963.71374388	887.667117515	904.78195505	30.9112628684
etha_e -->	186.651079281	-132.818914955	-115.704077421	6.23902441904
ethso3_e -->	nan	nan	nan	0.0
etoh_e -->	178.956508321	-60.6512171655	-43.5363796307	2.79119174319
f6p_e -->	1760.0716166	1321.197409	1338.31224653	1.32129590109
fald_e -->	124.103976131	44.2347343021	61.3495718368	2.78175787101
fe2_e <=>	78.8612343747	78.8612343747	95.9760719094	5.80176352765
fe3_e <=>	4.61277739148	4.61277739148	21.7276149262	5.80176352765
fe3dcit_e -->	1161.75957584	962.146833279	979.261670814	3.90449327181
fe3dhbzs_e -->	nan	nan	nan	0.0
fe3hox_e -->	nan	nan	nan	0.0
fe3hox_un_e -->	nan	nan	nan	0.0
fecrm_e -->	1152.93183552	-643.909855066	-626.795017532	587989.196821
fecrm_un_e -->	nan	nan	nan	0.0
feenter_e -->	1963.71374388	887.667117515	904.78195505	30.9112628684
feoxam_e -->	599.295417127	-1356.16180209	-1339.04696455	587989.196464
feoxam_un_e -->	nan	nan	nan	0.0
for_e -->	347.699472794	307.769461146	324.884298681	2.70709261031
fru_e -->	916.381513428	437.167362394	454.282199929	1.3257151378
frulys_e -->	1045.74675398	47.6184913923	64.733328927	8.56565160152
fruur_e -->	1092.52922074	733.119304454	750.234141989	3.73579475474
fuc__L_e -->	757.662144759	278.446817959	295.561655494	3.61481896832
fum_e -->	598.256309163	518.393429898	535.508267432	2.34704982964
g1p_e -->	1755.19269622	1316.29230332	1333.40714085	1.70991289414
g3pc_e -->	1007.16239669	208.469996915	225.58483445	195996.398772
g3pe_e -->	1088.44513604	529.36293798	546.477775514	138590.382579
g3pg_e -->	1380.95287283	821.868200394	838.983037929	138590.382561
g3pi_e -->	1863.36225964	1144.53911126	1161.6539488	138590.382856
g3ps_e -->	nan	nan	nan	0.0
g6p_e -->	1762.60405046	1323.72884456	1340.8436821	1.27807196765
gal1p_e -->	1749.3714416	1310.4710487	1327.58588623	2.53491326319
gal_e -->	909.345148728	430.129821929	447.244659464	2.77666776931
gal_bD_e -->	915.597411188	436.382084388	453.496921923	2.17681994587
galct__D_e -->	1301.08063667	981.604534567	998.719372102	3.3945871877
galctn__D_e -->	1123.55238621	684.272170625	701.387008159	2.80662551551
galctn__L_e -->	1123.55238621	684.272170625	701.387008159	2.80662551551
galt_e -->	945.686048124	386.601361691	403.716199226	3.90664067141
galur_e -->	nan	nan	nan	0.0
gam6p_e -->	1608.27206306	1089.64025903	1106.75509656	4.66642513382
gam_e -->	767.886236378	208.943305695	226.05814323	3.43677132691
gbbtn_e -->	279.079201782	-319.932976665	-302.81813913	138590.382713
gdp_e -->	2175.70874014	1657.55171395	1674.66655148	195996.39859
glc__D_e <=>	916.288805683	437.073478884	454.188316418	1.26856772709
glcn_e -->	1128.27725679	688.997041214	706.111878749	5.80176352765
glcr_e -->	1301.08063667	981.604534567	998.719372102	3.3945871877
glcur1p_e -->	1929.64801012	1610.63146777	1627.74630531	4.50601847866
glcur_e -->	1093.08604382	733.674978711	750.789816246	3.73579475474
gln__L_e -->	525.814297502	126.475418614	143.590256148	3.67119862821
glu__L_e -->	692.0756723	372.610436312	389.725273847	2.47957006138
gly_e -->	379.094125578	179.435287691	196.550125225	2.71193920248
glyald_e -->	437.104992021	197.497270116	214.612107651	2.69001509963
glyb_e -->	293.00887396	-146.271911013	-129.157073478	138590.382699
glyc2p_e -->	1325.69130958	1046.4907364	1063.60557393	2.63256875549
glyc3p_e -->	1338.10865131	1059.28929529	1076.40413282	2.06390879087
glyc_e -->	493.637482924	174.160516217	191.275353752	3.75852524363
glyc__R_e -->	667.065356108	467.392903916	484.50774145	1.99204132027
glyclt_e -->	532.571928708	412.768905352	429.883742887	3.09859381289
gmp_e -->	1261.67280892	783.186445192	800.301282727	195996.398597
gsn_e -->	411.967135767	-106.923113964	-89.8082764295	195996.398671
gthox_e -->	1837.31808397	639.464191804	656.579029338	17.4940049327
gthrd_e -->	nan	nan	nan	0.0
gtp_e -->	3046.52141274	2528.36438604	2545.47922357	195996.398592
gua_e -->	-90.9180571191	-290.292564731	-273.177727196	195996.398636
h2_e -->	-17.6110564015	-97.4802982302	-71.9876274451	5.80176352765
h2o2_e -->	133.988258728	54.1190917217	71.2339292564	5.80176352765
h2o_e <=>	238.722045485	158.852803656	158.852803656	1.55610143123
h2s_e -->	-11.5656666402	-51.5002875546	-34.3854500199	5.80176352765
h_e <=>	0.0	0.0	0.0	0.0
hacolipa_e -->	nan	nan	nan	0.0
halipa_e -->	nan	nan	nan	0.0
hdca_e -->	259.3532526	-978.598011697	-961.483174162	5.80176352765
hdcea_e -->	179.72899082	-978.350920948	-961.236083414	9.94367809668
hg2_e -->	nan	nan	nan	0.0
his__L_e -->	179.841012454	-178.71750777	-161.602670235	7.90280058088
hom__L_e -->	496.354716442	136.960251015	154.075088549	8.18267697874
hxa_e -->	329.599678314	-109.650856257	-92.5360187226	3.1153728726
hxan_e -->	-90.1861847759	-249.906783837	-232.791946302	3.60653748135
idon__L_e -->	1123.55238621	684.272170625	701.387008159	2.80662551551
ile__L_e -->	343.863631739	-175.279927465	-158.16508993	5.80176352765
imp_e -->	1260.43042359	821.555163942	838.670001476	4.16172889896
indole_e -->	-221.080170001	-500.622516401	-483.507678866	4.28661032795
inost_e -->	978.139945619	498.924507354	516.039344888	9.60739678001
ins_e -->	410.559808843	-68.6555813114	-51.5407437767	3.12786646794
isetac_e -->	931.265262829	731.592158257	748.706995792	138590.382546
k_e <=>	nan	nan	nan	0.0
kdo2lipid4_e -->	5720.54806009	-189.247706486	-172.132868952	39.7762414039
lac__D_e -->	508.216109846	308.544497742	325.659335277	4.42721635915
lac__L_e -->	511.284671586	311.613059482	328.727897017	1.86068296758
lcts_e -->	1576.02525593	697.463735142	714.578572676	3.35533346659
leu__L_e -->	348.145869033	-170.996579512	-153.881741977	4.4703888101
lipa_e -->	5842.82662134	-1983.83094913	-1966.71611159	56.4608246374
lipa_cold_e -->	nan	nan	nan	0.0
lys__L_e -->	357.610472955	-241.399721078	-224.284883543	5.66214987292
lyx__L_e -->	759.751418806	360.405331009	377.520168544	2.32950342638
mal__D_e -->	849.670738803	689.965459214	707.080296749	8.35118983893
mal__L_e -->	840.418262353	680.712982764	697.827820299	2.00084149618
malt_e -->	1579.30018089	700.7386601	717.853497634	3.37620078872
malthx_e -->	4236.49404397	1760.54772268	1777.66256022	16.3441422434
maltpt_e -->	3572.31471742	1495.71459737	1512.82943491	13.2871292456
malttr_e -->	2243.9560643	966.048344331	983.163181866	7.24834328444
maltttr_e -->	2908.13539086	1230.88147242	1247.99630996	10.24777871
man6p_e -->	1759.41509954	1320.53989365	1337.65473119	2.42650230805
man_e -->	913.577596523	434.362269723	451.477107258	2.10392145586
manglyc_e -->	1333.62485618	734.606112352	751.720949887	3.38533074344
melib_e -->	1576.18848319	697.626962397	714.741799932	4.51987141907
met__D_e -->	321.479589135	-117.793334655	-100.67849712	7.573261217
met__L_e -->	318.792579105	-120.480344685	-103.36550715	8.04813884091
metsox_R__L_e -->	nan	nan	nan	0.0
metsox_S__L_e -->	nan	nan	nan	0.0
mg2_e <=>	455.261520759	455.261520759	472.376358294	5.80176352765
minohp_e -->	5981.77911899	5742.87462945	5759.98946698	16.4738793189
mmet_e -->	345.776473861	-213.298555667	-196.183718132	195996.398513
mn2_e <=>	5.25387334108e-05	5.25387334108e-05	17.1148900735	5.80176352765
mnl_e -->	943.770033785	384.685347352	401.800184887	2.8300870841
mobd_e <=>	nan	nan	nan	0.0
mso3_e -->	781.140783516	661.336920773	678.451758308	138590.382546
n2o_e -->	-104.199760022	-104.199760022	-87.0849224871	5.80176352765
na1_e <=>	nan	nan	nan	0.0
nac_e -->	198.909254007	39.1746050066	56.2894425414	7.05704388167
nh4_e <=>	nan	nan	nan	0.0
ni2_e -->	nan	nan	nan	0.0
nmn_e -->	1416.93115979	858.785405022	875.900242557	13.3656501297
no2_e -->	73.7443142607	33.8096933464	50.9245308811	5.80176352765
no3_e -->	108.690107227	108.690107227	125.804944762	5.80176352765
no_e -->	-86.4998631173	-86.4998631173	-69.3850255826	5.80176352765
o16a4colipa_e -->	nan	nan	nan	0.0
o2_e <=>	-16.3995463519	-16.3995463519	7.9014538235	5.80176352765
o2s_e -->	nan	nan	nan	0.0
ocdca_e -->	246.021645246	-1151.66810271	-1134.55326517	11.6739552561
ocdcea_e -->	165.799318642	-1152.01907678	-1134.90423925	11.3886579452
octa_e -->	315.670006136	-283.311227826	-266.196390291	4.45333203181
orn_e -->	345.811271437	-173.32970096	-156.214863426	8.46691963807
orot_e -->	583.713078486	463.909787889	481.024625423	10.3544731453
pacald_e -->	-9.00774751353	-328.484714828	-311.369877294	5.09137867651
peamn_e -->	-109.188385327	-588.399821314	-571.284983779	5.49180617015
phe__L_e -->	207.070351388	-232.201630418	-215.086792883	5.80176352765
pheme_e -->	nan	nan	nan	0.0
pi_e <=>	1093.61180917	1055.25603622	1072.37087376	1.51243314789
pnto__R_e -->	777.694244065	138.769995404	155.884832939	11.0186183341
ppa_e -->	362.870063449	163.210852566	180.325690101	5.13257758516
ppal_e -->	132.889849178	-106.717876308	-89.603038773	1.6331526984
pppn_e -->	201.6317538	-157.766564388	-140.651726853	4.88350096443
ppt_e -->	nan	nan	nan	0.0
pro__L_e -->	285.616168252	-73.7952825149	-56.6804449801	10.4984098961
progly_e -->	nan	nan	nan	0.0
psclys_e -->	nan	nan	nan	0.0
pser__L_e -->	1366.92283017	1128.00354539	1145.11838292	2.21420108909
ptrc_e -->	42.5769659238	-516.504608729	-499.389771194	5.56022562886
pyr_e -->	466.847123283	347.043471411	364.158308946	1.51203423142
r5p_e -->	1599.08994283	1240.08397637	1257.1988139	2.39860337688
rib__D_e -->	743.35588149	344.009793692	361.124631227	2.92538205038
rmn_e -->	755.011014867	275.795688068	292.910525602	2.73072142518
sbt__D_e -->	945.487931659	386.403245227	403.518082761	2.54700012731
ser__D_e -->	522.903630786	243.390250522	260.505088057	5.30089950489
ser__L_e -->	522.007364209	242.493983946	259.608821481	2.26840093741
skm_e -->	822.054199051	462.64573037	479.760567905	8.59698461178
so2_e -->	300.700000101	300.700000101	317.814837636	5.80176352765
so3_e -->	525.337470099	486.409408792	503.524246326	5.80176352765
so4_e <=>	745.298763874	745.298783554	762.413621089	4.44439219799
spmd_e -->	9.11379158412	-869.357415904	-852.242578369	10.4511862592
